number,song name,artist,year,genre,lyrics,view record
28,Fifteen,taylorswift,2008,pop,youtakeadeepbreathandyouwalkthroughthedoorsitsthemorninofyourveryfirstdayyousayhitoyourfriendsyouaintseeninawhiletryandstayoutofeverybodyswayitsyourfreshmanyearandyouregonnabehereforthenextfouryearsinthistownhopinoneofthoseseniorboyswillwinkatyouandsayyouknowihaventseenyouaroundbeforecausewhenyoure15andsomebodytellsyoutheyloveyouyouregonnabelievethemandwhenyoure15feelinliketheresnothintofigureoutwellcounttotentakeitinthisislifebeforeyouknowwhoyouregonnabeat15yousitinclassnexttoaredheadnamedabigailandsoonenoughyourebestfriendslaughinattheothergirlswhothinktheyresocoolwellbeouttahereassoonaswecanandthenyoureonyourveryfirstdateandhesgotacarandyourefeelinlikeflyinandyourmamaswaitinupandyourethinkinhestheoneandyouredancinroundyourroomwhenthenightendswhenthenightendscausewhenyoure15andsomebodytellsyoutheyloveyouyouregonnabelievethemandwhenyoure15andyourfirstkissmakesyourheadspinroundwellinyourlifeyoulldothingsgreaterthandatingtheboyonthefootballteamididntknowitat15whenallyouwantedwastobewantedwishyoucouldgobackandtellyourselfwhatyouknownowbackthenisworeiwasgonnamarryhimsomedaybutirealizedsomebiggerdreamsofmineandabigailgaveeverythingshehadtoaboywhochangedhismindandwebothcriedcausewhenyoure15andsomebodytellsyoutheyloveyouyouregonnabelievethemandwhenyoure15dontforgettolookbeforeyoufallivefoundtimecanhealmostanythingandyoujustmightfindwhoyouresupposedtobeididntknowwhoiwassupposedtobeat15lalalalalalalalalalalalalalalalalalalalalalalalalalayourveryfirstdaytakeadeepbreathgirltakeadeepbreathasyouwalkthroughthedoor,"166,774,842"
29,Cruel Summer,taylorswift,2020,popelectropop,feverdreamhighinthequietofthenightyouknowthaticaughtitbadbadboyshinytoywithapriceyouknowthatiboughtitkillingmeslowoutthewindowimalwayswaitingforyoutobewaitingbelowdevilsrollthediceangelsrolltheireyeswhatdoesntkillmemakesmewantyoumoreanditsnewtheshapeofyourbodyitsbluethefeelingivegotanditsoohwhoaohitsacruelsummeritscoolthatswhatitellemnorulesinbreakableheavenbutoohwhoaohitsacruelsummerwithyouhangyourheadlowintheglowofthevendingmachineimnotdyingyousaythatwelljustscrewitupinthesetryingtimeswerenottryingsocuttheheadlightssummersaknifeimalwayswaitingforyoujusttocuttothebonedevilsrollthediceangelsrolltheireyesandifibleedyoullbethelasttoknowohitsnewtheshapeofyourbodyitsbluethefeelingivegotanditsoohwhoaohitsacruelsummeritscoolthatswhatitellemnorulesinbreakableheavenbutoohwhoaohitsacruelsummerwithyouimdrunkinthebackofthecarandicriedlikeababycominghomefromthebarohsaidimfinebutitwasnttrueidontwannakeepsecretsjusttokeepyouandisnuckinthroughthegardengateeverynightthatsummerjusttosealmyfateohandiscreamedforwhateveritsworthiloveyouaintthattheworstthingyoueverheardhelooksupgrinninglikeadevilitsnewtheshapeofyourbodyitsbluethefeelingivegotanditsoohwhoaohitsacruelsummeritscoolthatswhatitellemnorulesinbreakableheavenbutoohwhoaohitsacruelsummerwithyouimdrunkinthebackofthecarandicriedlikeababycominghomefromthebarohsaidimfinebutitwasnttrueidontwannakeepsecretsjusttokeepyouandisnuckinthroughthegardengateeverynightthatsummerjusttosealmyfateohandiscreamedforwhateveritsworthiloveyouaintthattheworstthingyoueverheard,"129,533,237"
30,Love story,taylorswift,2021,popcountry,wewerebothyoungwhenifirstsawyouiclosemyeyesandtheflashbackstartsimstandingthereonabalconyinsummerairseethelightsseethepartytheballgownsseeyoumakeyourwaythroughthecrowdandsayhellolittledidiknothatyouwereromeoyouwerethrowingpebblesandmydaddysaidstayawayfromjulietandiwascryingonthestaircasebeggingyoupleasedontgoandisaidromeotakemesomewherewecanbealoneillbewaitingallthereslefttodoisrunyoullbetheprinceandillbetheprincessitsalovestorybabyjustsayyessoisneakouttothegardentoseeyouwekeepquietcauseweredeadiftheyknewsocloseyoureyesescapethistownforalittlewhileohohcauseyouwereromeoiwasascarletletterandmydaddysaidstayawayfromjulietbutyouwereeverythingtomeiwasbeggingyoupleasedontgoandisaidromeotakemesomewherewecanbealoneillbewaitingallthereslefttodoisrunyoullbetheprinceandillbetheprincessitsalovestorybabyjustsayyesromeosavemetheyretryingtotellmehowtofeelthisloveisdifficultbutitsrealdontbeafraidwellmakeitoutofthismessitsalovestorybabyjustsayyesohohohigottiredofwaitingwonderingifyouwereevercomingaroundmyfaithinyouwasfadingwhenimetyouontheoutskirtsoftownandisaidromeosavemeivebeenfeelingsoaloneikeepwaitingforyoubutyounevercomeisthisinmyheadidontknowwhattothinkheknelttothegroundandpulledoutaringandsaidmarrymejulietyoullneverhavetobealoneiloveyouandthatsallireallyknowitalkedtoyourdadgopickoutawhitedressitsalovestorybabyjustsayyesohohohohohohohcausewewerebothyoungwhenifirstsawy,"705,661,625"
31,Blank space,taylorswift,2014,pop,nicetomeetyouwhereyoubeenicouldshowyouincrediblethingsmagicmadnessheavensinsawyouthereandithoughtohmygodlookatthatfaceyoulooklikemynextmistakelovesagamewannaplayaynewmoneysuitandtieicanreadyoulikeamagazineaintitfunnyrumorsflyandiknowyouheardaboutmesoheyletsbefriendsimdyingtoseehowthisoneendsgrabyourpassportandmyhandicanmakethebadguysgoodforaweekendsoitsgonnabeforeveroritsgonnagodowninflamesyoucantellmewhenitsovermmifthehighwasworththepaingotalonglistofexloverstheylltellyouiminsanecauseyouknowilovetheplayersandyoulovethegamecausewereyoungandwererecklesswelltakethiswaytoofaritllleaveyoubreathlessmmorwithanastyscargotalonglistofexloverstheylltellyouiminsanebutivegotablankspacebabyandillwriteyournamecherrylipscrystalskiesicouldshowyouincrediblethingsstolenkissesprettyliesyourethekingbabyimyourqueenfindoutwhatyouwantbethatgirlforamonthwaittheworstisyettocomeohnoscreamingcryingperfectstormsicanmakeallthetablesturnrosegardenfilledwiththornskeepyousecondguessinglikeohmygodwhoissheigetdrunkonjealousybutyoullcomebackeachtimeyouleavecausedarlingimanightmaredressedlikeadaydreamsoitsgonnabeforeveroritsgonnagodowninflamesyoucantellmewhenitsovermmifthehighwasworththepaingotalonglistofexloverstheylltellyouiminsanecauseyouknowilovetheplayersandyoulovethegamecausewereyoungandwererecklessohwelltakethiswaytoofaritllleaveyoubreathlessmmohorwithanastyscargotalonglistofexloverstheylltellyouiminsaneinsanebutivegotablankspacebabyandillwriteyournameboysonlywantloveifitstorturedontsayididntsayididntwarnyaboysonlywantloveifitstorturedontsayididntsayididntwarnyasoitsgonnabeforeveroritsgonnagodowninflamesyoucantellmewhenitsoveroverifthehighwasworththepaingotalonglistofexloverstheylltellyouiminsaneiminsanecauseyouknowilovetheplayersandyoulovethegamecausewereyoungandwererecklesswelltakethiswaytoofaroohitllleaveyoubreathlessmmorwithanastyscarleaveanastyscargotalonglistofexloverstheylltellyouiminsanebutivegotablankspacebabyandillwriteyournam,"3,294,814,684"
32,Back to December,taylorswift,2010,popcountry,imsogladyoumadetimetoseemehowslifetellmehowsyourfamilyihaventseentheminawhileyouvebeengoodbusierthaneverwesmalltalkworkandtheweatheryourguardisupandiknowwhybecausethelasttimeyousawmeisstillburnedinthebackofyourmindyougavemerosesandileftthemtheretodiesothisismeswallowinmypridestandininfrontofyousayinimsorryforthatnightandigobacktodecemberallthetimeitturnsoutfreedomaintnothinbutmissinyouwishinidrealizedwhatihadwhenyouweremineidgobacktodecemberturnaroundandmakeitalrightigobacktodecemberallthetimethesedaysihaventbeensleepinstayinupplayinbackmyselfleavinwhenyourbirthdaypassedandididntcallthenithinkaboutsummerallthebeautifultimesiwatchedyoulaughinfromthepassengerssideandrealizedilovedyouinthefallandthenthecoldcamethedarkdayswhenfearcreptintomymindyougavemeallyourloveandalligaveyouwasgoodbyesothisismeswallowinmypridestandininfrontofyousayinimsorryforthatnightandigobacktodecemberallthetimeitturnsoutfreedomaintnothinbutmissinyouwishinidrealizedwhatihadwhenyouweremineidgobacktodecemberturnaroundandchangemyownmindigobacktodecemberallthetimeimissyourtanskinyoursweetsmilesogoodtomesorightandhowyouheldmeinyourarmsthatseptembernightthefirsttimeyoueversawmecrymaybethisiswishfulthinkinprobablymindlessdreaminbutifwelovedagainiswearidloveyourightidgobackintimeandchangeitbuticantsoifthechainisonyourdooriunderstandbutthisismeswallowinmypridestandininfrontofyousayinimsorryforthatnightandigobacktodecemberitturnsoutfreedomaintnothinbutmissinyouwishinidrealizedwhatihadwhenyouweremineidgobacktodecemberturnaroundandmakeitalrightidgobacktodecemberturnaroundandchangemyownmindigobacktodecemberallthetimeallthetim,"318,466,277"
33,Safe & Sound,taylorswift,2011,folkcountry,iremembertearsstreamingdownyourfacewhenisaidillneverletyougowhenallthoseshadowsalmostkilledyourlightirememberyousaiddontleavemeherealonebutallthatsdeadandgoneandpassedtonightjustcloseyoureyesthesunisgoingdownyoullbealrightnoonecanhurtyounowcomemorninglightyouandillbesafeandsounddontyoudarelookoutyourwindowdarlingeverythingsonfirethewaroutsideourdoorkeepsragingonholdontothislullabyevenwhenthemusicsgonegonejustcloseyoureyesthesunisgoingdownyoullbealrightnoonecanhurtyounowcomemorninglightyouandillbesafeandsoundoohoohoohoohohwhoaohwhoaohwhoaohwhoaoohoohoohoohohwhoaohwhoajustcloseyoureyesyoullbealrightcomemorninglightyouandillbesafeandsoundoohoohoohoohoohoohoohoohoohoohoohooh,"202,350,892"
34,Shake It Off,taylorswift,2014,pop,istayouttoolategotnothininmybrainthatswhatpeoplesaymmmmthatswhatpeoplesaymmmmigoontoomanydatesbuticantmakeemstayatleastthatswhatpeoplesaymmmmthatswhatpeoplesaymmmmbutikeepcruisincantstopwontstopmovinitslikeigotthismusicinmymindsayinitsgonnabealrightcausetheplayersgonnaplayplayplayplayplayandthehatersgonnahatehatehatehatehatebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohheartbreakersgonnabreakbreakbreakbreakbreakandthefakersgonnafakefakefakefakefakebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohinevermissabeatimlightninonmyfeetandthatswhattheydontseemmmmthatswhattheydontseemmmmimdancinonmyowndancinonmyownillmakethemovesupasigomovesupasigoandthatswhattheydontknowmmmmthatswhattheydontknowmmmmbutikeepcruisincantstopwontstopgroovinitslikeigotthismusicinmymindsayinitsgonnabealrightcausetheplayersgonnaplayplayplayplayplayandthehatersgonnahatehatehatehatehatebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohheartbreakersgonnabreakbreakbreakbreakbreakandthefakersgonnafakefakefakefakefakebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohshakeitoffishakeitoffiiishakeitoffishakeitoffiiishakeitoffishakeitoffiiishakeitoffishakeitoffoohoohoohheyheyheyjustthinkwhileyouvebeengettindownandoutabouttheliarsandthedirtydirtycheatsoftheworldyoucouldvebeengettindowntothissickbeatmyexmanbroughthisnewgirlfriendsheslikeohmygodbutimjustgonnashakeandtothefellaovertherewiththehellagoodhairwontyoucomeonoverbabywecanshakeshakeshakeyeahohcausetheplayersgonnaplayplayplayplayplayandthehatersgonnahatehatehatehatehatehatersgonnahatebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohheartbreakersgonnabreakbreakbreakbreakbreakmmmmandthefakersgonnafakefakefakefakefakeandfakeandfakeandfakebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohshakeitoffishakeitoffiiishakeitoffishakeitoffiiishakeitoffishakeitoffiiishakeitoffishakeitoffoohoohoohshakeitoffishakeitoffiiishakeitoffishakeitoffyougottoshakeitoffishakeitoffiiishakeitoffishakeitoff,"3,359,729,829"
35,Cardigan,taylorswift,2020,alternativeindiefolk,vintageteebrandnewphonehighheelsoncobblestoneswhenyouareyoungtheyassumeyouknownothingsequinsmileblacklipsticksensualpoliticswhenyouareyoungtheyassumeyouknownothingbutiknewyoudancininyourlevisdrunkunderastreetlightiiknewyouhandundermysweatshirtbabykissitbetteriandwhenifeltlikeiwasanoldcardiganundersomeonesbedyouputmeonandsaidiwasyourfavoriteafriendtoallisafriendtononechasetwogirlslosetheonewhenyouareyoungtheyassumeyouknownothinbutiknewyouplayinghideandseekandgivingmeyourweekendsiiknewyouyourheartbeatonthehighlineoncein20lifetimesiandwhenifeltlikeiwasanoldcardiganundersomeonesbedyouputmeonandsaidiwasyourfavoritetokissincarsanddowntownbarswasallweneededyoudrewstarsaroundmyscarsbutnowimbleedincauseiknewyousteppinonthelasttrainmarkedmelikeabloodstainiiknewyoutriedtochangetheendingpeterlosingwendyiiknewyouleavinlikeafatherrunninglikewateriandwhenyouareyoungtheyassumeyouknownothingbutiknewyoudlingerlikeatattookissiknewyoudhauntallofmywhatifsthesmellofsmokewouldhangaroundthislongcauseikneweverythingwheniwasyoungiknewidcurseyouforthelongesttimechasinshadowsinthegrocerylineiknewyoudmissmeoncethethrillexpiredandyoudbestandininmyfrontporchlightandiknewyoudcomebacktomeyoudcomebacktomeandyoudcomebacktomeandyoudcomebackandwhenifeltlikeiwasanoldcardiganundersomeonesbedyouputmeonandsaidiwasyourfavorit,"154,392,204"
36,Maniac,conangray,2019,popindiepop,youwerewithyourfriendspartyingwhenthealcoholkickedinsaidyouwantedmedeadsoyoushowupatmyhomeallalonewithashovelandarosedoyouthinkimajokecausepeoplelikeyoualwayswantbackwhattheycanthavebutimpastthatandyouknowthatsoyoushouldturnbacktoyourratpacktellemimtrashtellallofyourfriendsthatimcrazyanddriveyoumadthatimsuchastalkerawatcherapsychopathandtellthemyouhatemeanddatedmejustforlaughssowhydoyoucallmeandtellmeyouwantmebackyoumaniacyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatimyoujustwenttoofarwreckedyourcarcalledmecryinginthedarknowyourebreakingmyheartsoishowupatyourplacerightawaywipethetearsoffofyourfacewhileyoubegmetostaywellpeoplelikeyoualwayswantbackwhattheycanthavebutimpastthatandyouknowthatsoyoushouldturnbacktoyourratpacktellemimtrashtellallofyourfriendsthatimcrazyanddriveyoumadthatimsuchastalkerawatcherapsychopathandtellthemyouhatemeanddatedmejustforlaughssowhydoyoucallmeandtellmeyouwantmebackyoumaniacyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatimpsychopathicdontbesodramaticwehadmagicbutyoumadeittragicnowyouremanichonestlyivehaditlistentoyourselfthinkyouneedtogetsomehelptellallofyourfriendsthatimcrazyanddriveyoumadthatimsuchastalkerawatcherapsychopathandtellthemyouhatemeanddatedmejustforlaughssowhydoyoucallmeandtellmeyouwantmebackyoumaniacyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatim,"92,642,271"
37,Checkmate,conangray,2019,popindiepop,youthinkyourefunnyrightcallingmedrunkwhenitstoolateatnighttellingmetruthsthatyouknowallareliesyeahyouthinkyourefunnyrightwhatyouthinkyouresuperslyflirtingwiththembuttellingmeyoureminebuildinmeupbutbuttercupyouliednowimgonnaruinyourlifecauseivegottentiredofthegamesthatyouplaywhenyoutellmeyoulovemethenyouthrowmeawaysocrymearivertillyoudrowninthelakecauseyoumaythinkyourewinningbutcheckmateyeahyoumaythinkyourewinningbutcheckmatenowthisisgettingfunisawyoukissingsomeoneelsestongueyousaidthatimtheonlyoneyoulovebabythisisgettingfunillletyouthinkyouwondateintheparkillplayitsuperdumbholdingyourhandbutintheotheroneimholdingaloadedgunyeahbabyyoushouldreallyruncauseivegottentiredofthegamesthatyouplaywhenyoutellmeyoulovemethenyouthrowmeawaysocrymearivertillyoudrowninthelakecauseyoumaythinkyourewinningbutcheckmateyeahyoumaythinkyourewinningbutcheckandimagetyougonecantplaymelikeyourpawnsetfiretoyourlawnjustlikeyoudidtomyheartandimawreckyourcarandimawreckyourcarandmaxyourcreditcardandmaxyourcreditcardaloveronthelargealoveronthelargeyouregonnawishyouneverharmedmecauseivegottentiredofthegamesthatyouplaywhenyoutellmeyoulovemethenyouthrowmeawaysocrymearivertillyoudrowninthelakecauseyoumaythinkyourewinningbutcheckmateandyoudidsomedamagesoimmakingyoupayandnoonesevergonnaloveyouanywayscauseyourejustanarcissistwhostotallyfakeyeahyoumaythinkyourewinningthisheartbreakbutyouarentgonnawinitcausecheckm,"9,986,286"
38,The story,conangray,2018,popindiepop,letmetellyouastoryaboutaboyandagirlitskindashortkindaboringbuttheendisawhirltheywerejustsixteenwhenthepeopleweremeansotheydidntlovethemselvesandnowtheyregoneheadstonesonalawnandwheniwasyoungeriknewaboyandaboybestfriendswitheachotherbutalwayswishedtheyweremorecausetheylovedoneanotherbutneverdiscoveredcausetheyweretooafraidofwhattheydsaymovedtodifferentstatesohandimafraidthatsjustthewaytheworldworksitaintfunnyitaintprettyitaintsweetohandimafraidthatsjustthewaytheworldworksbutithinkthatitcouldworkforyouandmejustwaitandseeitsnottheendofthestorynowitsontothesequelaboutmeandmyfriendbothourparentswereevilsowebothmadeabetifweworkedandwesavedwecouldbothrunawayandwedhaveabetterlifeandiwasrightiwonderifshesalrightohandimafraidthatsjustthewaytheworldworksitaintfunnyitaintprettyitaintsweetohandimafraidthatsjustthewaytheworldworksbutithinkthatitcouldworkforyouandmejustwaitandseeitsnottheendofthestoryokayandthemoviesalwaysrunninginmyheadallthepeoplealltheloversallmyfriendsandihopethattheyallgettheirhappyendintheendohandimafraidthatsjustthewaytheworldworksitaintfunnyitaintprettyitaintsweetohandimafraidthatsjustthewaytheworldworksbutithinkthatitcouldworkforyouandmejustwaitandseeitsnottheendofthestori,"21,177,146"
39,Wish You Were Sober,conangray,2020,popindiepop,thispartysshitwishwecoulddipgoanywherebutheredonttakeahitdontkissmylipsandpleasedontdrinkmorebeerimacrawlouttathewindownowcauseidontlikeanyonearoundkindahopeyourefollowinmeoutbutthisisdefinitelynotmycrowdnineteenbutyouacttwentyfivenowkneesweakbutyoutalkprettyflywowrippedjeansandacupthatyoujustdownedtakemewherethemusicainttooloudtradedrinksbutyoudontevenknowhersavemetilthepartyisoverkissmeintheseatofyourroverrealsweetbutiwishyouweresoberiwishyouweresoberwishyouweresowishyouweresowishyouweresoberiwishyouweresobertripdowntheroadwalkingyouhomeyoukissmeatyourdoorpullinmeclosebegmestayoverbutimoverthisrollercoasterimacrawlouttathewindownowgettinggoodatsayinggottabouncehonestlyyoualwaysletmedownandiknowwerenotjusthanginoutnineteenbutyouacttwentyfivenowkneesweakbutyoutalkprettyflywowrippedjeansandacupthatyoujustdownedtakemewherethemusicainttooloudtradedrinksbutyoudontevenknowhersavemetilthepartyisoverkissmeintheseatofyourroverrealsweetbutiwishyouweresoberiwishyouweresoberwishyouweresowishyouweresowishyouweresoberiwishyouweresoberiwishiwishiwishiwishiwishiwishyouweresoberiwishiwishiwishiwishiwishohiwishyouweresobernineteenbutyouacttwentyfivenowkneesweakbutyoutalkprettyflywowrippedjeansandacupthatyoujustdownedtakemewherethemusicainttooloudtradedrinksbutyoudontevenknowhersavemetilthepartyisoverkissmeintheseatofyourroverrealsweetbutiwishyouweresob,"20,432,062"
40,Generation Why,conangray,2017,popindiepop,whywhywhywhywhywhywhywhywhywhywhyiwasoffkeyingcarsparkedonradiumlawnsbysuburbianmomsicalledafriendletsmeetattengowhereverwewantcausenoonecaresthatweregonethistowndontgotmuchtodoyouandihaventgotmuchtolosesodoyouwannarotinyourroomlikewealwaysdotalkabouthowfastwegrewandallthebigdreamsthatwewontpursuethengetinyourcarandlaughtilwebothturnbluecausewearethehelplessselfishoneofakindmillenniumkidsthatallwannadiewalkinginthestreetwithnolightinsideoureyeswearetheworthlesscursedwithtoomuchtimewegetintotroubleandloseourmindsitssomethingthativeheardamilliontimesinmylifegenerationwhyparentsthinkwerefastasleepbutassoonaswerehomeweresneakingoutthewindowcauseatthisrateofearthdecayourworldsendingatnooncouldwealljustmovetothemoonthistowndontgotmuchtodoandyouandihaventgotmuchtolosesodoyouwannaleaveeveryoneinthisplaceforgoodcausewearethehelplessselfishoneofakindmillenniumkidsthatallwannadiewalkinginthestreetwithnolightinsideoureyeswearetheworthlesscursedwithtoomuchtimewegetintotroubleandloseourmindsitssomethingthativeheardamilliontimesinmylifegenerationwhywhywhywhywhywhywhywhywhywhywerelivinnighttonightwhywhywhywhywhywhywhywhywhysincewereboundtodieohwhywhywhywhywhywhywhywhywhyohwhatstheuseintryingwhywhywhywhywhywhywhywhywhyanditsexactlywhywearethehelplessselfishoneofakindmillenniumkidsthatallwannadiewalkinginthestreetwithnolightinsideoureyeswearetheworthlesscursedwithtoomuchtimewegetintotroubleandloseourmindsitssomethingthativeheardamilliontimesinmylifegenerationwhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhi,"36,071,739"
41,People Watching,conangray,2018,popindiepop,thatwasntfunnybutshelaughedsohardshealmostcriedtheyrecountingmonthstheyvebeentogetheralmost49hesmakingfunofhowsheactedroundtheholidaysshewearsaringbuttheytellpeoplethattheyrenotengagedtheymetinclassformetaphysicalphilosophyhetellshisfriendsilikehercauseshessomuchsmarterthanmetheyrehavingtalksabouttheirfuturesuntil4amandimhappyforthemandimhappyforthembutiwannafeelallthatloveandemotionbethatattachedtothepersonimholdingsomedayillbefallingwithoutcautionbutfornowimonlypeoplewatchingimonlylookingjusttolivethroughyouvicariouslyiveneverreallybeeninlovenotseriouslyihadadreamaboutahousebehindapicketfencenextoneichoosetotrustihopeiusesomecommonsensebuticutpeopleoutliketagsonmyclothingiendupallalonebutistillkeephopingiwannafeelallthatloveandemotionbethatattachedtothepersonimholdingsomedayillbefallinwithoutcautionbutfornowimonlypeoplewatchingcutpeopleoutliketagsonmyclothingiendupallalonebutistillkeephopingiwontbescaredtoletsomeoneknowmelifefeelssomonotonebutistillkeephopingcutpeopleoutliketagsonmyclothingifeeliendupallalonebutistillkeephopingloveemotioniwontbescaredtoletsomeoneknowmeifeellifefeelssomonotonebutistillkeephopingloveemotionifeelloveemotioniwannafeelallthatloveandemotionbethatattachedtothepersonimholdingsomedayillbefallingwithoutcautionbutfornowimonlypeoplewatch,"19,481,558"
42,Crush Culture,conangray,2018,popindiepop,mygoddontlookatyourphonenoonesgonnacallyouquitcheckingyourvolumecrushidontcareifimforeveraloneimnotfallingforyoucausethisbabyisloveproofcultureidontcarewhatyouresayinidontwannaparticipateinyourgameofmanipulationcrushandnoidontwantyoursympathyallthisloveissuffocatingjustletmebesadandlonelycausecrushculturemakesmewannaspillmygutsoutiknowwhatyouredointryingtogetmetopursueyoucrushculturemakesmewannaspillmygutsoutspillmygutsoutspillmygutsoutohnodontlookintheireyescausethatshowtheygetyoukissyouthenforgetyoucrushalltheyfeedinyouisbeautifulliessohideinthebathroomtiltheyfindsomeoneelsenewcultureidontcarewhatyouresayingidontwannaparticipateinyourgameofmanipulationcrushandnoidontwantyoursympathyallthisloveissuffocatingjustletmebesadandlonelycausecrushculturemakesmewannaspillmygutsoutiknowwhatyouredointryingtogetmetopursueyacrushculturemakesmewannaspillmygutsoutspillmygutsoutspillmygutsoutshutyourdamnmouthyouretalkingtooloudandnoonecaresifyoutwomadeoutimsickofthekissingcultcrushculturemakesmewannaspillmygutsoutiknowwhatyouredointryingtogetmetopursueyacrushculturemakesmewannaspillmygutsoutspillmygutsoutspillmygutsoutcrushculturemakesmewannaspillmygutsoutiknowwhatyouredointryingtogetmetopursueyacrushculturemakesmewannaspillmygutsoutspillmygutsoutspillmygutsout,"24,540,147"
43,Overdrive,conangray,2021,popindiepop,onlymetontheweekendsaidimnotcatchingfeelingsohiguessilieddivingoffofthedeependicantthinkofareasonweshouldtakeourtimeohallornothingletsjusttrustthenighthoohoohoohooburningdownthestreetnoleftrightleftrightidontwannaseenoredlightredlightfastlaneonthebeatgotenfivetenfiveyourightnexttomefeeltheheatgoingoverdrivegoingoverdriveyeahyeahiknowyoureastrangerbutimlikingthedangeroftheidontknowdontgiveafuckaboutlabelsthrowthediceonthetableandjustletthemrollohallornothingletsjusttrustthenighthoohoohoohooburningdownthestreetnoleftrightleftrightidontwannaseenoredlightredlightfastlaneonthebeatgotenfivetenfiveyourightnexttomefeeltheheatgoingoverdrivegoingoverdriveyeahallornothingletsjusttrustthenightnightallornothingyouremyrideordiehoohoohoohooburningdownthestreetnoleftrightleftrightidontwannaseenoredlightredlightfastlaneonthebeatgotenfivetenfiveyourightnexttomefeeltheheatgoingoverdrivegoingoverdriveyeahgoingoverdrivegoingoverdriveyeah,"12,875,504"
44,Idle Town,conangray,2017,popindiepop,thistownwillneverchangepeoplecomeandgoitsallthesamespeedtheroadsonourdoubtingdaystoanyplacethatsfarawayineverlearnedanybodysnameweallvowedthatwewouldntstaykissingsignsontheinterstateallwedofornowissitandwaitinouridletowninouridletownyeahweinventourownlittlegamesinouridletownwhenthelightsoutatthestadiumfadeinouridletownmakinglifeaspinningarcadeinouridletownandcurfewsatmidnightwewatchthesunrisewewatchthesunrisewewatchthesunspringtimewhentheairisthinweregettingantsyandtheyrenoticingwhileeverybodysoffpartyingwerewatchingstarsovericecreamandnowwerekickinguptoseventhgearandwerebreathingintheatmosphereidontevenneedasipofbeericanfeelitallinouridletowninouridletownyeahweinventourownlittlegamesinouridletownwhenthelightsoutatthestadiumfadeinouridletownmakinglifeaspinningarcadeinouridletownandcurfewsatmidnightwewatchthesunrisewewatchthesunrisewewatchthesunandtheywatchedthesunriseblinkingoutofredeyesandsoremindstheairplaneskeepflyingbyandtheycrycausetheyvenevereventouchedtheskynotheyllnevereventouchtheskyyeahweinventourownlittlegamesinouridletownandeverybodystryingtoescapeinouridletownkillingtimeattheyellowcafeinouridletownandcurfewsatmidnightinouridletownyeahithinkthatwellallbeokayinouridletowntheidletownwillstayasitstaysinouridletownandeveryoneilovesinthisplaceinouridletownsocurfewsatmidnightwewatchthesunris,"21,652,024"
45,Heather,conangray,2020,popindiepop,istillrememberthethirdofdecembermeinyoursweateryousaiditlookedbetteronmethanitdidyouonlyifyouknewhowmuchilikedyoubutiwatchyoureyesasshewalksbywhatasightforsoreeyesbrighterthantheblueskyshesgotyoumesmerizedwhileidiewhywouldyoueverkissmeimnotevenhalfasprettyyougaveheryoursweateritsjustpolyesterbutyoulikeherbetterwishiwereheatherwatchasshestandswithherholdingyourhandputyourarmroundhershouldernowimgettingcolderbuthowcouldihatehershessuchanangelbutthenagainkindawishsheweredeadasshewalksbywhatasightforsoreeyesbrighterthantheblueskyshesgotyoumesmerizedwhileidiewhywouldyoueverkissmeimnotevenhalfasprettyyougaveheryoursweateritsjustpolyesterbutyoulikeherbetteriwishiwereheatheriwishiwereheatherohohwishiwereheatherwhywouldyoueverkissmeimnotevenhalfasprettyyougaveheryoursweateritsjustpolyesterbutyoulikeherbetterwishiwer,"152,746,405"
